text,label
What is the richest state in the U.S. ?,1
Who is the prime minister in Norway ?,1
What is a urologist ?,1
What actress starred in `` The Lion in Winter '' ?,1
What 's bottled in jeroboams ?,1
Who won the rugby world cup in ?,1
What is Nicholas Cage 's profession ?,1
"How many times was pitcher , Warren Spahn , a 20-game winner in his 21 major league seasons ?",1
How many pins are used in skittles ?,1
What qualifications are there for individuals donating blood ?,1
"What California bridge was Don Brown the first to cross , on May 27 , 1937 ?",1
Who is the famous sister of actress Olivia De Havilland ?,1
Which German president was pressured into appointing Hitler chancellor in 1933 ?,1
"How many people have been killed in wars , armed conflicts ?",1
What is the history of the hairdryer ?,1
"Which mammal lives , breeds , eats , and sleeps underground ?",1
What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe ?,1
What happened in the city of Dogtown in 1899 ?,1
What was the largest city in the world to declare martial law in 1989 ?,1
What is a fear of sinning ?,1
Where is the Thomas Edison Museum ?,1
What was the first minimum wage ?,1
What is the name of the highest mountain in Africa ?,1
What mountain range extends from the Gulf of St. Lawrence to Alabama ?,1
How many types of lemurs are there ?,1
What are some colorful flowers that will bloom in the fall in New England ?,1
What 's the second-most-used murder weapon in the U.S. ?,1
What businesses or agencies would do an employment verification ?,1
"What famous coach said `` if you can 't beat 'em in the alley , you can 't beat 'em on the ice '' ?",1
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?,1
How many claws has a lobster called a pistol lost ?,1
Who was Darth Vader 's son ?,1
What are the four most widely-used languages in North America ?,1
What war was fought by the Spanish as far as the Philippines ?,1
How do you make a million bucks ?,1
Who invented the process to make condensed milk ?,1
What is the largest city in Connecticut ?,1
What is the population of the United States ?,1
What actor and actress have made the most movies ?,1
What is the definition of spamming ?,1
Who found Hawaii ?,1
What does IQ stand for ?,1
Where can I find free piano scores for popular music ?,1
When did the American Civil War end ?,1
What country is the largest diamond producer ?,1
How long does it take the moon to revolve around the Earth ?,1
What beer is ` rockin ' America ? '',1
What is a fear of women ?,1
Who protects DC Comics ' realm of dreams ?,1
What are dinosaur droppings called ?,1
What was the infamous feat of Germany 's U-2 submarine ?,1
What Homerian epic chronicles events toward the end of the Trojan Wars ?,1
When did the vesuvius last erupt ?,1
What is widely used to detect prenatal birth defects ?,1
When did the supercontinent Pangaea break up ?,1
What kind of mammal is a colt ?,1
Who created Harry Lime ?,1
Why do many Native American students not complete college ?,1
What color are a cherry tree 's flowers ?,1
Who was President Cleveland 's wife ?,1
What class of animals makes up more than two-thirds of known species ?,1
What was the name of Sergeant Preston of the Yukon 's lead dog ?,1
What film featured a snarly character named Kid Shelleen ?,1
What company named one of its pens `` The Banana '' ?,1
What 's the capital of Monaco ?,1
What do Englishmen weigh themselves in ?,1
How big is the Electoral College ?,1
"What is it that walks on four legs , then on two legs , then on three ?",1
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,1
Who invented the Moog Synthesizer ?,1
Who makes the `` Die Hard '' car battery ?,1
How long does it take to travel from Tokyo to Niigata ?,1
What state is the Filenes store located in ?,1
How does a bill become law ?,1
What is the starting salary of a radiographer ?,1
What is a disaccharide ?,1
Colin Powell is most famous for what ?,1
What star-faring race brought about the Inhumans on Marvel 's Earth ?,1
How do you buy stocks ?,1
What does appropriates money mean ?,1
What is the name of Dolly Parton 's rarely seen husband ?,1
Where is the official `` zero '' of the sea level ?,1
Whose old London come-on was : `` Buy my sweet lavender '' ?,1
How did former WWF wrestler Rick Rude die ?,1
Who wrote the lyrics to Porgy and Bess ?,1
What is a `` False Moon '' ?,1
What 1976 Deep Throat clone provides the leading lady with a second larynx ?,1
What line of luggage is named after a famous American flier ?,1
What is a word whose letters can be rearranged to form a different word ?,1
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,1
How many American actors were nominated for the best actor Oscar for 1983 ?,1
"When did Lucelly Garcia , a former ambassador of Columbia to Honduras , die ?",1
"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?",1
How long was the longest sneezing attack ?,1
How can I get rich quick ?,1
How is the word ` qigong ' pronounced ?,1
What program do I need to run a .tbk file ?,1
What is the seafaring name for the southern tip of South America ?,1
What two New York Yankee pitchers swapped wives and families ?,1
What are the 10 plagues of Egypt ?,1
"What is the history of Hot Wheels cars , and how are they produced ?",1
What is the rounded part on the top of a matchbook called ?,1
When did Nixon visit China ?,1
What 's the third month of the Gregorian calendar ?,1
What country owns Corsica ?,1
How many queen bees reign in a hive ?,1
"What sport features slotbacks , tailbacks , and touchbacks ?",1
What meat complemented sweet potatoes and peas in the first TV dinner ?,1
What is RAM in the computer ?,1
What is a `` repeating voter '' ?,1
What are dingoes ?,1
Where can I find a world atlas map online at no charge ?,1
What Leoncavallo opera features a prologue by a clown ?,1
How can I get someone 's email address ?,1
What chapter of the Bible has the most verses ?,1
What ocean did the Titanic sink in ?,1
How did P.T. Barnum bill the diminutive Charles S. Stratton ?,1
In what year was the Wall built ?,1
Name one of King Henry VIII 's wives .,1
What southwestern state is dubbed The Silver State ?,1
What are pomegranates ?,1
Why do pharmacists work on raised floors ?,1
What does Robin Williams do ?,1
What country did the Allies invade in World War II 's Operation Avalanche ?,1
What famed river was Hernando de Soto the first European to see ?,1
What chess outcome results when a player has no legal move ?,1
How do they find an epicenter ?,1
When was Christ born ?,1
Where do quality drinks begin ?,1
"In order from the top , the four stripes on a can of Pepsi are what colors ?",1
What kind of substance is dextropropoxyphen napsylate ?,1
Who is the French literary charcter who is chiefly famous for his enormous nose ?,1
What were first used by John L. Sullivan and James J. Corbett in 1892 ?,1
"What country surrounds San Marino , the world 's smallest Republic ?",1
Who killed Martin Luther King ?,1
Who owns the rights on a TV program ?,1
What did Cool Hand Luke go to jail for ?,1
What was the V-8 Juice slogan : `` the tastebud '' ?,1
What was Mae West 's last film ?,1
What letter does Gorbachev 's middle name start with ?,1
Who invented Astroturf ?,1
What makes you fat ?,1
Name a flying mammal .,1
What season does a hiemal activity normally take place in ?,1
What direction do the best surfing beaches face ?,1
What is the world record for the longest hair ?,1
What English word contains the most letters ?,1
How do I know if I 'm jealous of someone ?,1
What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose ?,1
How does James Bond like his martinis ?,1
What California bay 's largest island is Angel Island ?,1
What was the name of the flight that Fawaz Younis hijacked ?,1
What former African leader held his country 's boxing title for nine years ?,1
What is a wet dream ?,1
"What California bridge was Don Brown the first to cross , on May 27 , 1937 ?",1
"What camera company said , `` If you haven 't got the time , we 've got the camera ? ''",1
What happened to Pepsi Clear ?,1
How much does one ton of cement cost ?,1
What is a Mexican hairless ?,1
What 2th-century American poet wrote a four-volume biography of Abraham Lincoln ?,1
Where is the oldest living thing on earth ?,1
What piece of jewelry is pictured on Monopoly 's Luxury Tax space ?,1
"Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?",1
What journalist can be found in and around Walden Puddle ?,1
How did Socrates die ?,1
How many sides does an obelisk have ?,1
What was Edward Albee 's first full-length play ?,1
What was lost and regained by poet John Milton ?,1
What woman pitcher has struck out Ted Williams and Hank Aaron ?,1
How can scientists predict weather by observing clouds ?,1
What songs were popular in 1948 ?,1
In what year was the cannon invented ?,1
How many languages does the Pope speak ?,1
What bay divides Maryland 's Eastern and Western Shores ?,1
"What is the real name of the singer , Madonna ?",1
"What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''",1
What color were Ernest Hemingway 's eyes ?,1
What is the origin of the expression `` four-letter word '' ?,1
Who was the first woman in space ?,1
What is the only animal that can turn its stomach inside out ?,1
What professional sports league originated the college draft ?,1
What is the difference between a board of directors and an advisory board ?,1
Who discovered imaginary numbers ?,1
Who does the voices of the Simpsons ?,1
How many feet high is the hurdle in front of a runner 's steeplechase water jump ?,1
What religion has the most members ?,1
How many calories are there in a glass of water ?,1
"Who is the richest person in the world , without owning a business ?",1
What is SVHS ?,1
What is the chemical reactivity of neon ?,1
Where can I find info on Alexander Mackenzie ?,1
What is the cultural origin of the ceremony of potlatch ?,1
What Georgia town did Scarlett O 'Hara condemn as being full of pushy people ?,1
How many countries watch MTV Europe ?,1
What is SAP ?,1
What layer of the atmosphere contains most of the ozone layer ?,1
What is the airport code for Los Angeles International ?,1
"What was the claim to fame of Explorer I , launched February 1 , 1958 ?",1
"In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?",1
"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",1
Where did the real St. Nicholas live ?,1
"Who manufactures the software , `` PhotoShop '' ?",1
How many eyes does a bat have ?,1
How do you say 2 in Latin ?,1
What was Dwight Eisenhower 's favorite card game ?,1
"What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?",1
What is the origin of the word nevermind ?,1
Who was the second man to walk on the moon ?,1
What is power steering ?,1
Where did Dikembe Mutombo go to college ?,1
What author was appointed U.S. ambassador to Spain in 1842 ?,1
What body of water does the Yukon River empty into ?,1
Who is Westview High 's band director in Funky Winkerbean ?,1
How does a chick breathe inside an egg ?,1
What is Mark McGwire 's e-mail address ?,1
How many maids were milking ?,1
The Kentucky Horse Park is located near what city ?,1
What is the celtic symbol for `` life '' ?,1
What kind of fruit is a Yellow Transparent ?,1
What song put James Taylor in the limelight ?,1
"What drink is formed of tequila , orange juice and galliano ?",1
Name four comic strips about pilots .,1
What geological time do we live in ?,1
How do you dunk ?,1
Where is the massive North Korean nuclear complex located ?,1
How do plants make food ?,1
Where is Microsoft 's corporate headquarters located ?,1
How did the Hohenzollerns build their power around 17 ?,1
When was China 's first nuclear test ?,1
What is the name given to a group of geese ?,1
"Why was Washington , DC originally called District of Columbia ?",1
How do I find a snowboarding website ?,1
What singer 's hit song inspired the Dolly Parton Stallone movie Rhinestone ?,1
How much can a person be fined for having a dog on a beach ?,1
Why do movie and TV stars get paid so much ?,1
What is a turnkey contract ?,1
What are people doing to help prevent the extinction of birds ?,1
Why is the mile 528 feet ?,1
What Asian gulf were the destroyers Maddox and C Turner Joy shot up in ?,1
How is carbon dioxide removed from natural gas ?,1
Who is Edmund Kemper ?,1
"What was Mao , the Chinese leader 's , full name ?",1
When is Dick Clark 's birthday ?,1
"Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?",1
What radio station did Paul Harvey work for ?,1
What character narrates Treasure Island ?,1
What is the correct way to abbreviate cc. at the bottom of a business letter ?,1
Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?,1
What seven digits follow the area code in the number for long distance information ?,1
What Catch-22 character is elected mayor of half a dozen Italian cities ?,1
"Whom does Uncle Duke 's girl friend , Honey , room with ?",1
"When called upon to surrender , what American general replied , `` Sir , I have not yet begun to fight . '' ?",1
When was the bar-code invented ?,1
What has to be produced in a writ of habeas corpus ?,1
What team did Babe Ruth play his first major league game for ?,1
What class is categorized as the bourgeoisie ?,1
What relative of Leo Tolstoy translated War and Peace eight times ?,1
How does the Nintendo `` Zapper '' work ?,1
How many cards is each player dealt in Contract Bridge ?,1
Who was the second person ever to wear Iron Man 's armor ?,1
What is InterLata Internet service ?,1
Who is the director and editor of the movie Big starring Tom Hanks ?,1
What is the `` fourth dimension '' ?,1
What is the Homelite Inc. home page ?,1
How old was Stevie Wonder when he signed with Motown Records ?,1
What is `` alternative '' anymore ?,1
Why do they call a hamburger a hamburger when there is no ham ?,1
Who won two gold medals in skiing in the Olympic Games in Calgary ?,1
What year was the Avery Dennison company founded ?,1
Where does the U.S. rank among world countries in area ?,1
What are the four railways in Monopoly ?,1
What are the names of all the seas in the world and what ocean do they drain into ?,1
What does BMW stand for ?,1
Name the highest mountain .,1
What is a biologist ?,1
What revelation did Alexander Butterfield make to the Senate Watergate committee ?,1
What island is home to statues called Mauis ?,1
What is a fear of black people ?,1
What 's the most extensively grown and eaten food ?,1
What was the worst hurricane ?,1
How can I get started in writing for television ?,1
Where was Pythagoras born ?,1
What 1927 silent film received an international revival in 1981 ?,1
What is the price for AAA 's liability auto insurance ?,1
What is LMDS ?,1
Who are the top ten richest people in the world ?,1
Who is the leader of Brunei ?,1
What is the capital of Italy ?,1
What game does Garry Kasparov play ?,1
How do you get a pointsettia to turn red ?,1
What is kept in Fort Knox that is so valuable ?,1
What is the greatest hiking Web site ?,1
"What is the population of Arcadia , Florida ?",1
What Stephen King novel is set in a graveyard for pets ?,1
Who were the head writers for the Smothers Brothers Comedy Hour ?,1
Who portrayed Prewett in From Here to Eternity ?,1
What was the sequel to The Pink Panther ?,1
How many people live in cities ?,1
How high must a mountain be to be called a mountain ?,1
What Scottish poet penned To a Mouse and To a Louse ?,1
What is the name of the inventor of silly putty ?,1
What ocean surrounds the Madeira Islands ?,1
What famous communist leader died in Mexico City ?,1
What was John Steinbeck 's travelling companion Charley ?,1
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?,1
How many mines can still be found in the Falklands after the war ended ?,1
How can I get in touch with Michael Moore of `` Roger & Me '' ?,1
How is ` qigong ' properly pronounced ?,1
How many gallons of water go over Niagra Falls every second ?,1
What turns blue litmus paper red ?,1
Who was the first woman to run the mile in less than 4 36893 minutes ?,1
How many copies of an album must be sold for it to be a gold album ?,1
What is `` the soft drink for adults '' ?,1
What is the only vegetable that starts with `` z '' ?,1
What is a fear of machinery ?,1
Who awarded The Flying Fickle Finger of Fate ?,1
"In Sinclair Lewis ' `` Main Street , '' what was the name of the typical American town ?",1
What hide-and-seek game is played around a tin can ?,1
What is the largest city in Texas ?,1
"What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?",1
What drink is the best thirst-quencher ?,1
Where can I get a map of Prussia on the Internet ?,1
What was the longest war in U.S. history ?,1
What is a `` node '' in computer terms ?,1
What are the five richest countries in the world ?,1
Where is McCarren Airport ?,1
What are the top boy names in the U.S. ?,1
How many tiles did the Space Shuttle Columbia lose on its second flight ?,1
How many teaspoons make up a tablespoon ?,1
Who was the lyricist and who was the composer between Gilbert and Sullivan ?,1
Who was the lawyer for Randy Craft ?,1
What is the origin of the word Marijuana ?,1
Who was the 3rd president of the United States ?,1
What organ contains the islands of Langerhans ?,1
Name Dick Tracy 's two children .,1
What is a fear of points ?,1
What fraction of a beaver 's life is spent swimming ?,1
How can SQL queries be improved ?,1
What is the most radioactive food ?,1
What was the previous name for the Commonwealth ?,1
How much will gas be taxed in California by the year 2000 ?,1
Who gave King Arthur the round table ?,1
What state in the United States covers the largest area ?,1
How do you make a computer chip ?,1
Who became president of the U.S. in 1789 ?,1
Who wrote `` The Scarlet Letter '' ?,1
Who did Sara Jane Moore try to assassinate ?,1
What is Linux ?,1
How many dots make up the symbol for `` because '' ?,1
What title did Shevardnadze have during the Soviet era ?,1
What did the pyramid-builders of Egypt mainly eat ?,1
What 's the international radio code word for the letter F ?,1
What are the 28 tenses in the English language ?,1
Which king signed the Magna Carta ?,1
What software offers inventors use of CAD-like design ?,1
What is agent orange ?,1
Name the child left on a doorstep at the beginning of Gasoline Alley .,1
How many zip codes are there in the U.S. ?,1
"In Beetle Bailey , can you name Sarge 's dog ?",1
Why shouldn 't you remove a bee stinger with tweezers ?,1
Which college did Dikembe Mutombo play basketball for ?,1
Why did Europeans first come to Australia and Oceania ?,1
What did the Confederate Constitution say about slavery ?,1
How long does it take the Milky Way Galaxy to make one revolution ?,1
How many people own pets ?,1
What web sites are linked to the Report on Genesis Eldercare ?,1
What is a fear of lice ?,1
How long does it take different materials to decompose ?,1
How many colors are there in a rainbow ?,1
What was Darth Vader 's son named ?,1
What problems contributed to the high failure rate of Plains farmers in the 1800s ?,1
What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?,1
Where is McCarren Airport located ?,1
How effective are condoms in protecting against AIDS ?,1
"What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?",1
How many Marx Brothers were there ?,1
How tall is the Matterhorn ?,1
What country is proud to claim Volcano National Park ?,1
When was Babe Ruth born ?,1
Who portrayed Field Marshal Erwin Rommel in The Desert Fox ?,1
What TV quiz show left the air in 1975 to the tune of Vera Lynn 's We 'll Meet Again ?,1
What direction do most baseball pitchers pitch toward ?,1
How many Beanie Baby sites are there ?,1
How can I call a friend in another country when I do not know the telephone number ?,1
What is 55 times sweeter than cane sugar ?,1
Where are diamonds mined ?,1
How do they get Teflon to stick to the pan ?,1
How much money did the Marcos steal from their country ?,1
Who makes the `` cross-your-heart bra '' ?,1
Who is Archie Bunker 's son-in-law ?,1
What company produces Spumante ?,1
What is the origin of music ?,1
What does `` B.Y.O.B. '' mean ?,1
What major airline has the best safety record in the world ?,1
What President became Chief Justice after his presidency ?,1
How many innings constitute an official baseball game ?,1
What city has a newspaper called The Plain Dealer ?,1
What U.S. state boasts Leif Ericson Park ?,1
How many flavors does Baskin & Robbins offer ?,1
Who was chief engineer of the Starship Enterprise ?,1
How does crosstalk relate to InSb thickness in infrared detectors ?,1
What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?,1
Which type of submarine was bought recently by South Korea ?,1
How much in miles is a ten K run ?,1
When was Beethoven born ?,1
Who is the most sexy celebrity ?,1
What detective lives on Punchbowl Hill and has 11 children ?,1
Where did the ukulele originate ?,1
Rotary engines used to be made by whom ?,1
What does seccession mean ?,1
Who portrayed the title character in the film The Day of the Jackal ?,1
What is the name of the gulf between Sweden and Finland ?,1
Who was the first X-Man to die in battle ?,1
What will the weather be today ?,1
Who is the President of Ghana ?,1
Which sex is denied voting rights in Kuwait ?,1
What two countries is Andorra nestled between ?,1
How long ago was the Roe vs. Wade decision by the Supreme Court ?,1
What terrorist group was headed by Donald DeFreeze ?,1
What are the four largest mountain ranges in the continental United States ?,1
What is the size of the student body at the University of Massachusetts in Amherst ?,1
How can I determine the radius of an ellipse ?,1
Who starred in the movie The War of the Worlds ?,1
How many different kinds of ice cream are there ?,1
"What actor , who had greatest fame on TV , became the father of triplets ?",1
What is the Homelite Inc. home page ?,1
What is the Golden Rule ?,1
What is a movie that Kevin Costner made about Sioux Indians ?,1
What were millions of kids wearing on their heads in 1955 ?,1
How does color affect a person psychologically ?,1
What is Columbia Tristar 's phone number ?,1
What type of animal is the easiest kept pet there is ?,1
What is sound ?,1
"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?",1
What are the current immigration laws in US ?,1
What were the five opening words on Ben Casey ?,1
Why does it say on children 's cough syrup not to drive while using this medication ?,1
What hair color can I use to just cover a little gray ?,1
Where was Tesla born ?,1
What does Larry King do for a living ?,1
Who shot Lee Harvey Oswald ?,1
When did Jaco Pastorius die ?,1
What blood sport features a movement called a veronica ?,1
What was spawned the term `` MiG Alley '' ?,1
What 's the most common street name in America ?,1
What is the difference between khaki and chino ?,1
What is the origin of infinity ?,1
What alloy do copper and tin form ?,1
What plants are found in an estuary ?,1
What are the side effects of mevacor ?,1
What are the top 5 tallest buildings in the world ?,1
Colin Powell is best known for what achievement ?,1
What was the name of the computer in ` 2001 : A Space Odyssey ' ?,1
Who portrayed Renaud in Casablanca ?,1
What country has problems with hooligans ?,1
What planet did Percival Lovell discover ?,1
How often are brain cells replaced ?,1
How much did Mercury spend on advertising in 1993 ?,1
What kind of rocket launched the Surveyor spacecraft ?,1
What country contains the westernmost point in South America ?,1
What did Abolitionists try to end ?,1
What 's the American dollar equivalent for 8 pounds in the U.K. ?,1
Why should cigarette smoking be banned ?,1
What year did Charles Dicken die ?,1
What D.H. Lawrence novel was originally titled Tenderness ?,1
What rock group raised a ruckus at the White House by singing American Woman ?,1
What is a fear of night or darkness ?,1
What is the origin of the rock band Led Zeppelin 's name ?,1
How was Lawrence,1
How do I know if I am pregnant ?,1
When did the last Americans leave Vietnam ?,1
What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?,1
"What group was formed in 1969 after police met resistance from patrons at the Stonewall , a Greenwich Village gay bar ?",1
Who was Confucius ?,1
What snack food has ridges ?,1
What 's the most popular four-player game of all time ?,1
What 's the meaning of the name Tatiana ?,1
How many people died when the Estonia sank in 1994 ?,1
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?,1
How many colors are there in a rainbow ?,1
What is the habitat of the chickadee ?,1
What drug is often used to treat AIDS patients ?,1
Which of the five senses develops first ?,1
Where did the name root beer come from ?,1
What city 's the kickoff point for climbs of Mount Everest ?,1
What is the average salary of a paleontologist ?,1
Where is the largest post office building in the world ?,1
Who is currently the most popular singer in the world ?,1
Who was the first animal into space ?,1
What is the correct way to mount a roll of toilet paper ?,1
What Jules Verne novel features scientists held captive in the submarine Nautilus ?,1
Why is Rush 's 2112 called 2112 ?,1
What 's the state motto of California ?,1
What function does homeostasis have on the existence of an organism ?,1
"What company started out making pies , and wound up manufacturing plastic throwing toys ?",1
What does the acronym CPR mean ?,1
The Jewish alphabet is called what ?,1
What are the Baltic States ?,1
How many endangered species are there in the world ?,1
Which large U.S. city had the highest murder rate for 1988 ?,1
"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?",1
Who invented basketball ?,1
How has TV affected our society ?,1
When was the last major eruption of Mount St. Helens ?,1
What was the name of Humphrey Bogart 's club in Casablanca ?,1
What U.S. Government agency registers trademarks ?,1
What is osmosis ?,1
What format was the major competition of VHS ?,1
What hockey player did Ronald Reagan joke he would swap Texas for ?,1
What is the world 's deadliest infectious disease ?,1
Which infectious disease is the world 's deadliest ?,1
"What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?",1
How much did the first Barbie doll sell for in 1959 ?,1
What country was General Douglas McArthur in when he was recalled by President Truman ?,1
What are the five most popular Usenet groups ?,1
What are the seven deadly sins ?,1
"What is the latitude and longitude of El Paso , Texas ?",1
What does the name Melissa mean ?,1
What is the nature of snow and how is the formation of snow different from that of ice ?,1
How many head injuries are there in recreational ice skating each year ?,1
A normal human pregnancy lasts how many months ?,1
What kind of sports team is the Buffalo Sabres ?,1
What impenetrable system of French fortifications was built along the German frontier before World War II ?,1
What are new computer games for Windows 95 or 98 ?,1
Who domesticated the wild turkey ?,1
How can I get someone 's phone number if I only have their screen name ?,1
What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?,1
What country does Ileana Cotrubas come from ?,1
What 's the motto of the Boy Scouts ?,1
What two European countries are joined by the Gran San Bernardo Pass ?,1
What movie did Steven Spielberg direct in 1975 ?,1
What kind of creatures are the Canary Islands named for ?,1
What was the name of the US helicopter pilot shot down over North Korea ?,1
What 's a male `` cuckquean '' ?,1
"What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?",1
"Name the designer of the shoe that spawned millions of plastic imitations , known as ` jellies ' .",1
What does RCA stand for ?,1
Why are ice cream sundaes called sundaes ?,1
What 's the singular of dice ?,1
Who is Olive Oyl 's brother ?,1
"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",1
What was the first video ever made ?,1
What 's the favorite food of dragonflies ?,1
What king boycotted Prince Charles 's wedding ?,1
What does Nicholas Cage do for a living ?,1
What was the nickname of model Leslie Hornby ?,1
Where is the Taj Mahal ?,1
What 's distinctive about a palmiped 's feet ?,1
In 139 the papal court was forced to move from Rome to where ?,1
What is the first day of the week ?,1
What is goulash ?,1
What capital is built around Monument Circle which contains soldiers and sailors monument ?,1
Name the men 's cologne that is associated with the sea .,1
How does a parachute work ?,1
What is the first book of the Old Testament ?,1
How many of them are in sub-Saharan Africa ?,1
"What is the history of Spartacus , the Roman slave and gladiator ?",1
What famed wall supports the Badaling turret ?,1
"Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?",1
What is object-oriented design ?,1
What does Melissa mean ?,1
What is form drag ?,1
Who were John F. Kennedy 's dogs ?,1
Where are good science sites on the Internet ?,1
What woman was Time 's Man of the Year for 1952 ?,1
What currents affect the area of the Shetland Islands and Orkney Islands in the North Sea ?,1
Who wrote The Ugly Duckling ?,1
Who designed London Bridge ?,1
"How many miles are there between Tel Aviv , Israel and Memphis , Tennessee ?",1
How many flavors of ice cream does Howard Johnson 's have ?,1
What weapon did the crossed slits in English castles accommodate ?,1
How can I stop or slow down aging ?,1
Where are the busiest Amtrak rail stations in the U.S. ?,1
How many freckles does Howdy Doody have on his face ?,1
"How does Cos Cob , CT get its name ?",1
Who was considered to be the father of psychology ?,1
How did Super President gain his powers on the animated series ?,1
How tall was the animated King Kong ?,1
What are values ?,1
What is the population of Japan ?,1
Name an American made motorcycle .,1
Where was the largest concentration camp in World War II ?,1
How much did Alaska cost when bought from Russia ?,1
How many events make up the decathlon ?,1
What causes blue balls ?,1
What were the first bodies visited by spacecraft ?,1
Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?,1
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,1
Name of the lady the Great Gatsby pines for ?,1
What does a chef coddle eggs in ?,1
How many bails are there in a cricket wicket ?,1
What city was Martin Luther King Jr. assassinated in ?,1
"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",1
Where 's the Bernini-Bristol Hotel ?,1
Who said `` What contemptible scoundrel stole the cork from my lunch ? '',1
What is the capital of Kosovo ?,1
What kind of company is 7-Eleven ?,1
How many letters appear with the numbers 2 to 9 on a telephone dial ?,1
What were the first three cities to have a population of more than a million ?,1
How did the months of the year get there name ?,1
What scale measures earthquakes ?,1
What is a glory hole ?,1
What kind of education would you need to become an athletic trainer for the NFL ?,1
What are the major companies that are part of Dow Jones ?,1
What college did Joe Namath play football for ?,1
What was the minimum wage in 1991 ?,1
What country is the biggest producer of tungsten ?,1
How does it make its colors ?,1
What would happen to Canada if Quebec separated ?,1
When is the Jimmy Buffett concert coming to the E center in Camden NJ ?,1
What is ` Last Chance for Animals ' ?,1
What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?,1
What is the weather like on the moon ?,1
Who was the 1st U.S. President ?,1
"What is the main language of Sao Paulo , Brazil ?",1
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,1
What is the abbreviation of the International Olympic Committee ?,1
How many people hike ?,1
What are boxcars ?,1
How do I keep cats out of my flower garden for good ?,1
Who played Maria in the film West Side Story ?,1
What is a common anti-AIDS drug ?,1
Who bestowed great power upon Captain Britain ?,1
How can you tell when figs are ripe ?,1
How do I love thee ?,1
Which type of soda has the greatest amount of caffeine ?,1
What nationality is a Sicilian ?,1
What is the most common boy 's or girl 's name ?,1
"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",1
What color was the hundred billionth crayon made by Crayola ?,1
What soft drink tells us to `` Go Hawaiian '' ?,1
How does a hydroelectric dam work ?,1
What is the oldest building in the United States ?,1
What is the West Virginia state animal ?,1
How many people died on South Carolina highways in 1998 ?,1
What are binomial coefficients ?,1
What was The Living Room War ?,1
What are some translations of the phrase `` Thank-you '' ?,1
What is President Nixon 's birthdate ?,1
What is `` the great American family cereal '' ?,1
"What was Suzy Parker doing to earn $1 , 000 in the early 1950 's ?",1
How many people died in the Vietnam war ?,1
What year did Montana become a state ?,1
When was the USSR dissolved ?,1
Why are there letters on the telephone ? Why are there no Q or Z ?,1
What Japanese city was once called Edo ?,1
Who did the Seven Mules block for ?,1
What is the world 's largest distilling company ?,1
"What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?",1
Where is one 's corpus callosum found ?,1
Who did Napolean defeat at Jena and Auerstadt ?,1
What household products are there for adult acne ?,1
What British prime minister and U.S. president were seventh cousins once-removed ?,1
What is the most expensive car in the world ?,1
What is an Angelus ?,1
How many objects orbit the Earth ?,1
What was the tragedy that struck the city of Dogtown in 1899 ?,1
What 's the oldest capital city in the Americas ?,1
What Leon Uris novel dealt with the Russian capture of Berlin ?,1
"What is the location of Edinburgh , Scotland ?",1
How many muscles does the average adult use when going for a walk ?,1
How long do you have to live in a community to vote ?,1
What was the name of the Titanic 's captain ?,1
Name of heroine in `` Scruples '' ?,1
How big is the Chappellet vineyard ?,1
